0	Sam Adams	Samuel Adams	Portland Rallies For Sam Adams Several hundred supporters of Portland mayor Sam Adams gathered on Friday night to call on Adams to stay in office.
1	Jim Gerlach	Jim Gerlach	All day, official Washington had been buzzing about Defense Secretary Robert Gates's order to extend combat tours in Iraq by three months, but at Calvary Baptist Church on Wednesday night, Rep. Jim Gerlach, R-Pa., sat stiffly at his own town hall meeting, ignored and largely silent for much of the event. Gerlach, who eked out 51 percent of the vote in November in a swing district still high on Democrats' target list, all but invited questions on his votes against a resolution opposing President Bush's troop buildup in Iraq, then against a war spending bill that would set a firm date for the removal of troops. At Gerlach's town hall, Martz said she understands where the Democrats are coming from in placing conditions on the emergency legislation to fund the war. But that exchange came after Gerlach and his wife left.
1	Bologna	Bologna	The Italian appeals court Wednesday confirmed a 30-year prison sentence against one of the bombers in a 1980 attack on Bologna train station, the bloodiest in Italian history, the Ansa news agency said. On August 2, 1980, a powerful bomb went off at Bologna's station, which was crowded with holiday-makers, killing 85 people and injuring 200.
0	Bologna, Italy	Bologna	Renzo Ulivieri was fired as Bologna's coach Saturday and replaced with his assistant Luca Cecconi. Bologna fires coach BOLOGNA, Italy 2007-04-14 16:13:35 UTC  A seven-time Serie A champion, Bologna is tied for sixth place in Serie B and bidding for promotion after two straight seasons in the second division. The move was made a day after Bologna lost 3-0 to Genoa in the second division. Bologna fires coach
1	Lawrence Summers	Lawrence Summers	Urgent: Obama nominates Summers as head of National Economic Council <
0	Springfield	Springfield, Massachusetts	They've gone across Springfield.
1	Springfield	Springfield, Massachusetts	Springfield will be the first.
1	Springfield, Mass.	Springfield, Massachusetts	Clinton used her platforms - gymnasiums in Springfield and Hartford packed with energized voters - to criticize President Bush in advance of Monday night's State of the Union address.
0	Springfield	Springfield, Massachusetts	"Today I have come back to Springfield to tell you I have found that leader,"" Obama told a cheering crowd at a rally in Illinois."
0	Springfield	Springfield, Massachusetts	The case of Barbara Wagner, a Springfield woman with lung cancer, drew the ire of Dr. Ken Stevens, former chairman of the radiation oncology department at Oregon Health and Science University.
0	Springfield	Springfield, Massachusetts	"Buffalo Springfield had disbanded after earning critical respect but little mainstream recognition for its three studio albums, the best-selling of which, 1968's ""Last Time Around,"" peaked at No. 42 on the Billboard chart. What he did was about half the songs that would appear on ""Neil Young"" and soon become cornerstones of his repertoire, including ""The Loner,"" ""I've Been Waiting for You"" and ""The Old Laughing Lady,"" along with a handful of his Springfield compositions."
1	Hamish Carter	Hamish Carter	the men's triathlon at the 2004 games. He also won 12 World Cup races and a bronze  WELLINGTON, New Zealand 2007-03-06 08:11:26 UTC Athens Olympics triathlon gold Athens Olympics triathlon gold medalist Hamish Carter of New Zealand announced his retirement Tuesday, ending a 14-year competitive career. Olympic triathlon champ Hamish Carter retires Carter, 35, led home a New Zealand gold a silver finish in the men's triathlon at the 2004 games.
1	Bristol, Uk	Bristol	Oracle DBA - Bristol, UK One of my clients is looking for an Oracle DBA for a 4-6 week contract based in Bristol.
0	Bristol	Bristol	Later Monday, Clinton was to appear at a Democratic party dinner in Philadelphia and a rally in Bristol.
1	Valentino Rossi	Valentino Rossi	Italy's Valentino Rossi, the Yamaha rider who leads the overall title race, won the US MotoGP Grand Prix here on Sunday. Rossi finished aead of Australian Ducati rider Casey Stoner, the reigning world champion, and Australian Chris Vermeulen on a Suzuki.
1	Carnival Cruise Lines	Carnival Cruise Lines	A Washington Post article incorrectly said that Carnival Cruise Lines does not allow passengers
1	Fairfield	Fairfield, California	* * * * * * *  Sabor De La Isla Christmas Party Parranda full size Salsa Orquestra and comedy show December 6th, 2008 Pepperbelly's Comedy Club www.pepperbellys.com in Fairfield Ticket price $25.00 per person For tickets, big party reservations and more information call Linda 707-426-5591 * * ** www.festivaldelaisla.com*
0	Fairfield	Fairfield, California	In Easton and Fairfield.
1	PIL	Public Image Ltd.	"... We recorded them in February this year, with Nick Launay, who produced PIL's ""Flowers of Romance."""
1	Chelsea Clinton	Chelsea Clinton	"White House hopeful Hillary Clinton's daughter, Chelsea, weighed in on whether the former first lady could follow in her popular husband's footsteps, declaring her mother would be a better president than her father. In response to a question Friday in Allentown, Pennsylvania as to whether Hillary might outdo Bill in the Oval Office, Chelsea said ""Yes, I do think she'll be a better president."""
0	Madison	Madison, Wisconsin	City of Madison FD on scene, a confirmed residential structure fire, 603 Morningside on the east side of Madison.
1	ConAgra Foods	ConAgra Foods	Client: *ConAgra Foods *Job Title: *Oracle BI Consultant *Location: Omaha, NE Duration: 3 Months Citizenship: Green Card or US Citizen Rate: DOE *Description: *Oracle BI Analysis and Scope Will Analyze and scope a new Oracle BI Implementation for client Will implement/configure the BI Publisher tool and train employees on reporting with it, which is needed immediately After client approves the BI project, will complete the full suite Oracle BI implementation Knowledge or experience with Brio is highly desirable.
0	Kenneth Starr	Kenneth Starr	Kenneth Starr, head of New York-based Starr and Co., testified Thursday that he tried to persuade Snipes to pay his taxes in a 90-minute telephone conversation in 2000.
1	Kenneth Starr	Kenneth Starr	Clinton spokesman Howard Wolfson says Obama's statement that he plans to be more critical of Clinton's record is reminiscent of the attacks the Clintons endured during the investigations by Starr in the 1990s.
1	Fayetteville, New York	Fayetteville, New York	admits drug possession FAYETTEVILLE, New York 2008-10-28 22:45:58 UTC Police said Page was visiting girlfriend Christine Benedicto, 27, at her Fayetteville apartment in July when they had an argument and Benedicto drove off in Page's vehicle.
0	CAPP	Al Capp	It is down in the lawbooks as CAPP v Hooks.
1	Paris, Texas	Paris, Texas	"in Texas raises tensions PARIS, Texas 2008-10-24 23:02:52 UTC In Paris, which is 73 percent white and 22 percent black, was in the news last year after a black girl was sentenced to up to seven years in a juvenile prison hundreds of miles from her home for shoving a teacher's aide at school, while a white girl was sentenced by the same judge to probation for burning down her parents' house. ""There's a problem in Paris, Texas,"" she said. The case has raised racial tensions in Paris, a town of 26,000 with a history of fraught relations between blacks and whites. ""It is a racist town, and Paris has always been a racist town."" To some, it sounded like the Byrd case, in which a black man in the East Texas town of Jasper, about 200 miles (320 kilometers) south of Paris, was chained by the ankles to the back of a pickup by three white supremacists and dragged for three miles."
0	Newark	Newark-on-Trent	"I was only in the field because a customer kept me late, said Maurice Richardson, a tree surgeon and metal detector enthusiast who found the collar near Newark, central England. ""What is fascinating about it is that it turned up where no torc should be -- to put it mildly, the Newark region is not known for major high-status Iron Age finds."" Richardson has received an undisclosed reward for finding the collar, which has now been acquired by the local museum in Newark, the Guardian reported."
1	Jeff Carter	Jeff Carter	Carter ' s OT score lifts Flyers over Devils over Devils PHILADELPHIA 2008-10-25 23:38:56 UTC Jeff Carter After play was delayed in overtime when a fan threw a smoke bomb on the ice, Carter deflected Ossi Vaananen's shot from the blue line past Brodeur. It was Carter's sixth goal of the season and extended his goals streak to four games.
1	Tony Dow	Tony Dow	"Actor Tony Dow (""Leave It To Beaver"") is 63."
1	Tony Dow	Tony Dow	"Dow played the big brother of Theodore ""Beaver"" Cleaver, the boy whose adventures at home, in school, and around his suburban neighborhood were the focus of the show. Several sculptors from the Karen Lynne Gallery -- including Dow -- will have their works shown at the historic art museum in Paris as part of the Societe Nationale des Beaux-Arts exhibition. Dow, who has also worked as a director and visual effects producer on several TV shows, has been painting and sculpting since he was a teenager. ""Of course, I'm really proud of 'Leave It to Beaver' and my directing career in television,"" said Dow. ""Those are great accomplishments. Actor Tony Dow, best known for his role in ""Leave it to Beaver,"" America's iconic family TV series from the 1950s, will have one of his abstract scultpures on display at the Louvre. ""Having something shown at the Louvre is about as good as you can get,"" said Dow, who lives in Los Angeles, ""especially when it's a juried show like this where there's a panel of judges who pick the pieces to be in the exhibition."
0	Camden	Camden Town	Historic Camden
1	Singers F.C	Coventry City F.C.	Coventry City were founded in 1883 as Singers F.C but changed their name to their current one in 1898.
1	Middletown, Ohio	Middletown, Ohio	reached in lockout MIDDLETOWN, Ohio 2007-03-01 00:53:03 UTC  The company's biggest mill, headquarters, and century-old roots are in Middletown.
1	Greg Hunt	Greg Hunt	"The hygiene kits include buckets, soap, washing powder, dental kits, plastic storage bags and towels, Hunt said in a statement. Hunt said the Australian government representatives in Jakarta are in contact with the government of Indonesia and relevant humanitarian agencies, and continue to monitor the situation. updates as more information comes to hand."" he added. Hunt said the Australian ""Australia offers sincere condolences to the Government and people of Indonesia and stands ready to provide further assistance if required,"" Hunt said. Australian Parliamentary Secretary for Foreign Affairs Greg Hunt announced Monday that Australia's contribution through the Indonesian Red Cross will provide for 5,000 emergency food parcels and 5,000 hygiene kits to be distributed in affected areas."
1	Maura Tierney	Maura Tierney	"Visnic, Tierney Confirm Leaving ""ER"" Croatian actor Goran Visnic and his ""ER"" co-star Maura Tierney have confirmed to TV Guide they are on the way out of the fading NBC medical drama."
1	Oliver Hill	Oliver Hill	Crusaders for social justice and human rights bade goodbye to Yolanda King, Carolyn Goodman, Charlie Brady Hauser, and Irene Kirkaldy; antinuke leader Randall Forsberg; gay-rights leader Barbara Gittings; feminists Lorraine Rothman and Mary Crisp; social activist Vernon Bellecourt; and attorneys Richmond Flowers, Catherine Roraback, and Oliver Hill.
1	Kat Dennings	Kat Dennings	Kat Dennings Today's NYTimes Magazine featured some beautiful photographs of up&amp;coming actress Kat Dennings (Kat plays Norah in Nick &amp; Norah's Infinite Playlist and Cat Keener's daughter in 40-Year-Old Virgin ).
0	Fairfield	Fairfield University	Job Fairs: http://JobCircleJobFairs.com?source=ng ************************************************************** Job Title:     RF ENGINEER II Job Location:  NJ: Fairfield Pay Rate:      Open Job Length:    full time Start Date:    2008-01-06 Company Name:  Sprint Contact:       Recruiter Phone:         email only please Fax:           email only please Description:   Requisition Number 64547BR Job Title RF ENGINEER II Job Description Provides radio frequency (RF) and/or wireless transmission design.
0	APC	A Perfect Circle	Hello all For those of you who have not heard it, please listen to Joseph Sekiku, Ian Howard, and APC's Karen Higgs on Radio France International at http://www.rfi.fr/actuen/pages/001/page_1.asp
1	Jennie Reed	Jennie Reed	American Jennie Reed claimed gold in the women's keirin, the final event of the world track cycling championships on Sunday.
1	Mary-Kate Olsen	Mary-Kate Olsen	"NEWS STORY 2007-11-20  Mary-Kate and Ashley Olsen: < Olsen rose to fame on TV's ""Full House"" in a shared role with her twin sister, Ashley. She didn't identify where Olsen was admitted. publicist says NEW YORK 2007-11-20 20:36:35 UTC Mary-Kate Olsen"
1	Valerie Wilson	Valerie Plame	Libby faces five felony counts on charges that he lied to a grand jury and to agents of the Federal Bureau of Investigation who were investigating the leak in 2003 of the identity of a Central Intelligence Agency operative, Valerie Wilson. Wilson's identity was disclosed publicly in a July 14, 2003, column by Robert Novak just days after The New York Times published an Op-Ed article by her husband, Joseph C. Wilson IV, criticizing the Bush administration. After complaints that Bush loyalists had leaked Wilson's name to punish her husband for his criticism, a special prosecutor was named to investigate how her identity had been disclosed. The prosecutor, Patrick J. Fitzgerald, did not charge anybody with illegally disclosing Wilson's name, but he brought a case of perjury, obstruction of justice and false statements against Libby, who was chief of staff to Vice President Dick Cheney and had been assigned to counter Wilson's assertions.
0	Waterloo University	University of Waterloo	"Meanwhile, he is studying for an MBA at Wilfrid Laurier University, at Waterloo, and has done so well that he has become the first winner of the university's ""CIBC leaders of entrepreneurship award,"" which includes a 5,000 dollar prize."
0	Cornwall County Fire Brigade	Cornwall County Fire Brigade	Fire fighters at the Penhallow Hotel in Newquay, Cornwall, spent hours fighting the blaze which led to large parts of the building collapsing.
0	Columbus Police	Columbus Division of Police	Columbus Police Chief Ricky Boren confirms that at least one of the three victims in Thursday's shooting at Doctors Hospital in the western part of the state has died.
1	Ball State University	Ball State University	I swear that's where most of BSU's money comes from, Chandler groused recently on his blog.
0	Ted Olson	Theodore Olson	"Hatch warned Democrats to be careful with their investigation and hearings into Olson or any other nominee. The top Democrat in the Senate, Sen. Harry Reid of Nevada, said Wednesday that ""Olson will not be confirmed"" and vowed ""to do everything I can to prevent him from being confirmed as the next attorney general."" Senators and aides, speaking on condition of anonymity, said Olson is considered a top candidate for the Justice Department job. A spokesman for Reid said the Democratic leader was concerned that Olson was too partisan to take over the Justice Department, which has been bruised by allegations of political meddling in federal prosecutions. Olson was widowed Sept. 11, 2001, when his third wife, Barbara Olson, was on the hijacked American Airlines plane that flew into the Pentagon. For Olson, a big stumbling block could be his hearings six years ago, before his narrow 51-47 confirmation to be solicitor general.  DEMOCRATS WARN BUSH AGAINST TAPPING TED OLSON FOR ATTORNEY Hatch said he knew of at least 10 Senate Democrats who would vote against Olson, if Bush were to nominate him. Democratic senators sent a strong message to President Bush on Wednesday: Don't even think about nominating former Solicitor General Ted Olson to replace outgoing Attorney General Alberto Gonzales. Although Olson represented the federal government in numerous arguments before the U.S. Supreme Court during his three years as solicitor general during Bush's first term, the 67-year-old lawyer earned a special notoriety for his role successfully representing Bush and Vice President Dick Cheney in the Supreme Court case that gave the 2000 election to the Republican ticket. Sen. Charles E. Schumer, D-N.Y., who has been the driving force behind an investigation into Gonzales' decision to fire at least eight federal prosecutors last year, said Olson would be a divisive choice. Democratic aides have been researching the backgrounds of possible nominees, including Olson. Olson is ""certainly not a consensus nominee,"" Schumer said."
0	LEH	Leh	Tuesday's announcement is the last thing Lehman Brothers Holdings (nyse: LEH - news - people ) needs.
1	Leh	Leh	B/D 16 July : Sarchu – Leh (255 Kms – 9 Hrs) (Wednesday) Leave for Leh by early morning, through Nakeela &amp; Lachlangla Pass 16,617 ft, Reach Pang by afternoon lunch break at Pang, enroute More Plains (Biggest and Highest Plateau on Earth on Stretch of 42 Kms), Taglang La Pass (2nd Highest Motorable Road in the World at A Height of 17,585ft) &amp; reaching Upshi, from here the road follows the Indus River, passing villages with there terraced Fields and neat- Whitewashed houses.
1	Matthew Fox	Matthew Fox (actor)	"Following an appearance on Jay Leno, ""LOST"" star Matthew Fox continued his promotional late-night tour and appeared on Jimmy Kimmel to discuss the final episodes of the ABC drama this season and, for those living under a rock, repeat that the show will air for 3 more years and 16 episodes per season."
0	Department of Health	Department of Health (Philippines)	statistics compiled by the Executive Yuan's Department of Health, a city official said at that breast cancer is a major threat. It is now the most common form of cancer and the third occasion that breast cancer is a major threat. It is now the most common form of cancer and the The Taipei city government's Department of Health held a news conference Monday to promote breast cancer prevention and cure as part of a series of activities in October to promote awareness of the disease. increase public awareness of the disease, the department will also hold an aerobics of the disease. Health officials from the department offered tips on health education,
1	Lucy Liu	Lucy Liu	Ever since Lucy Liu became an instant A-Lister again with her hit ‘Cashmere Mafia’ she’s been just about everywhere and spotted wearing the most outrageous pieces.
1	Ron Kirk	Ron Kirk	"President-elect Barack Obama on Friday nominated free-trade advocate Dallas mayor Ron Kirk as US trade representative, as he announced a slew of new cabinet picks. Ron Kirk understands this better than just about anybody."" Kirk, 54, will take over the task of juggling complex and delicate trade negotiations around the world from Susan Schwab who has spent a gruelling two years since 2006."
1	Stephen Hunt	Stephen Hunt (footballer born 1981)	Sheffield United's Keith Gillespie received an additional one- match ban here Thursday after admitting a charge of violent conduct and will now miss four games in total following his red card for a clash with Reading's Stephen Hunt on January 20. Gillespie, a substitute, had only been on the field for a matter of seconds, when he elbowed Hunt and was sent-off, ensuring a minimum three-game ban for violent conduct.
1	Justin Reed	Justin Reed	In June, Reed and point guard Mike James were traded from the Minnesota Timberwolves to the Rockets in a deal that sent Juwan Howard to Minnesota. Houston Rockets' swingman Justin Reed was released Wednesday after being arrested for misdemeanor possession of marijuana. Houston Rockets ' Justin Reed arrested for marijuana possession Reed was charged with possession of less than an ounce of marijuana, which carries a fine from US$100 to US$250 (euro74 to euro184). Reed was arrested Tuesday night in Jackson. Reed, who played at Mississippi in college, averaged 2.6 points and 1.1 rebounds in 41 games last season for the Timberwolves.
1	Andrew Firestone	Andrew Firestone	"Firestone and Bozilovic wed at St. Mark's in the Valley Episcopal Church in Los Olivos, the Central Coast town where the reality TV star's family winery is based. Andrew Firestone, star of the A reality show, married Serbian model and actress Ivana Bozilovic Saturday, Firestone's publicist Alisha Mahon told The Associated Press. Andrew Firestone, star of reality TV ' s "" The Bachelor, "" weds model in California Firestone's 2003 proposal to Jen Schefft on ""The Bachelor"" was watched by millions and led to months of tabloid chatter afterward until the couple's breakup. afterward until the couple's breakup. He announced plans to marry Ivana Bozilovic in"
1	David Patterson	David Paterson	"However, Patterson warned there were no quick fixes in a state most famous for the high-rolling excesses of Manhattan financiers. ""The fact is we confront harsh economic times,"" Patterson said in a brief address aired live on NY1 television. Debt-ridden New York faces ""harsh"" economic times, state Governor David Patterson warned Tuesday in a specially televised address. Patterson said he was summoning state legislators back from summer recess to discuss belt-tightening measures and an end to what he termed reckless borrowing. For example, 16 banks that in the first half of last year paid 173 million dollars to state coffers had this year paid only five million in the same period, Patterson said. in the same period, Patterson said. He promised to ""reprioritize the way we manage more than the estimate just three months ago, he said. ""How could that happen? It's"
1	Wales	Wales	Anyone looking for a taste of Wales??
0	Wales	Wales	Sure, McGuire said, on a crystal-clear day from the nearby village of Wales or from one of the islands, you can see Big Diomede Island in Russia or maybe even the distant cloud cover on the Russian mainland.
1	Matt Jones	Matt Jones (American football)	Jones was arrested on July 10 when a Fayetteville police officer saw him inside a car allegedly cutting up cocaine with a credit card. Judge OKs drug treatment program for NFL ' s Jones A judge allowed Jacksonville Jaguars receiver Matt Jones to enter a drug treatment program on Monday after the NFL player was arrested on a cocaine charge this year. Jones still could be suspended by the NFL's player conduct policy. Before the court hearing, prosecutors said the felony charge would be dismissed if Jones successfully completes the drug treatment program. The decision by Washington County Circuit Judge Mary Ann Gunn means Jones could have the charge dismissed if he completes the treatment.
0	Copenhagen	Copenhagen	Marseille were able to pass the last 32 with ease, after they comfortably defeated Copenhagen in two legs.
1	Copenhagen	Copenhagen	Riots continue in Copenhagen.... Youths were arrested overnight in Copenhagen, Aarhus, Ringsted, Slagelse and other cities, police spokesman Jan Marker said.
0	Newcastle	Newcastle United F.C.	"SOURCE=""blog""> BLOG TEXT 2008-02-19T10:00:00  Newcastle and Comedy Just a quick note to all you lovely Newcastle people who are comedy lovers, I am doing a one woman show at the address below."
1	Magpies	Newcastle United F.C.	The Magpies are one of the favourites to win the Championship in 09/10 and so they should be.
1	Toon	Newcastle United F.C.	When Chris Foy’s final whistle reverbarated around Villa Park in May and Newcastle United were relagated to the Coca-Cola Championship, Toon fans would have been forgiven for fearing their club was beginning to fade into footballing obscurity.
1	Newcastle Utd	Newcastle United F.C.	surely soon wear thin. * The players on show – Newcastle still have some on the Championship’s so it makes sense for them to want to showcase it if they want to present the Football League it should be shared out. It really grates to see Newcastle so many times. I think there are about equality there? Did you see me on the TV, ref? Newcastle’s Shola Ameobi The BBC’s remit as a fee is the same in Scunthorpe as it is in Newcastle, so where is the equality there? Did attracted the most coverage? You guessed it; Newcastle v Reading. There can be bo doubt that disproportanate coverage at every opportunity. Newcastle’s first game in English football’s was their first outing at their new stadium? Newcastle’s impressive, unbeaten start has to know who decides that a 1-1 draw between Newcastle and West Brom is more significant than for the BBC, he used to manage and play for Newcastle, they’ve got a ready made person to Interesting stuff Danny. I’ve also noticed the Newcastle love-in on the BBC, and it seems to me fan will love the Geordie fest, but surely it is common sense that they are outnmbered by We have a choice for our opening gambit Sheffield Wednesday V Barnsley OR West Brom v Newcastle Utd In your best non biased opinion … Which would you choose? have some on the Championship’s best talent, so it makes sense for them to want to showcase it League Show’ apparently insistant on giving Newcastle disproportanate coverage at every with showing so many games featuring the mags. Newcastle fans see everything through a black  The BBC’s Video Nasty: Newcastle bias  of being the featured match is when they play Newcastle? I’m quite sure that the TV Licence more than they can afford. Maybe the neutral or Newcastle fan will love the Geordie fest, but
1	mags	Newcastle United F.C.	However where do the Beeb get away with showing so many games featuring the mags.
1	Dick Clark	Dick Clark	Clark, 77, missed the show in 2004 when he suffered a stroke.
1	Kat Von D	Kat Von D	Okay ... so what exactly is going on between tattooing phenom and LA Ink star Kat Von D and Mötley Crüe bassist Nikki Sixx these days?
0	John Hoagland	John Hoagland	Three of Hoagland's Lutz neighbors pledged that they would accompany him to the funerals.
0	Lisa Miller	Lisa Grimaldi	"SOURCE=""blog""> BLOG TEXT 2010-01-22T00:00:00  A family court judge in Virginia has given Lisa Miller another 30 days to appear with her 7 year-old daughter or face arrest."
0	Newburgh	Newburgh (city), New York	Village and town maps of Jefferson county in this atlas: Anchorage, Fishville, Harrods Creek, Jeffersontown, Middletown, Newburgh and St.Matthews.
1	Nancy Wilson	Nancy Wilson (singer)	She said Wilson has had some respiratory problems over the years. The 71-year-old Grammy-winning singer was expected to recover but will not be able to make a performance scheduled in Memphis, Tennessee, next weekend, said Devra Levy, wife of Wilson's manager, John Levy. lung JOSHUA TREE, California 2008-03-31 22:51:34 UTC  Jazz singer Nancy Wilson hospitalized for treatment of a collapsed lung Wilson has been singing professionally for more than 50 years and is semiretired. Wilson's lung was being reinflated at Hi-Desert Medical Center in Joshua Tree and she was in good spirits, Devra Levy told The Associated Press. Wilson, who lives in the Southern California high desert, began experiencing pain and was taken to the hospital by her husband, Wiley Burton.
1	Fairfield, Ohio	Fairfield, Ohio	Some 300 ICE agents were supported by Butler County, Fairfield and West Chester police.
1	Terri Clark	Terri Clark	"Country singer Terri Clark and husband Greg Kaczor filed for divorce Friday in what Clark described as an ""amicable"" parting that is uncontested. Clark was born in Montreal and raised in Medicine Hat, Alberta. Clark's record label, BNA Records, issued a statement on her behalf asking for privacy during ""this personal and challenging time."" Country singer Terri Clark files for divorce Kaczor worked as tour manager in Clark's organization."
1	Auburn, Maine	Auburn, Maine	 Lufthansa builds hangar in US for rare plane AUBURN, Maine The primary aircraft already has been stripped of some components in Auburn. German airline Lufthansa on Thursday opened a hangar built in Auburn, Maine, for the three-year overhaul of a rare Constellation Starliner. Two of the planes are located in Auburn, while a third is on display in Polk City, Florida. The other airplane in Auburn and the airplane in Florida will be used for spare parts.
1	USA	United States	The Zimbabweans will take on the undefeated USA hoping to continue from where they left when they beat Georgia 33-26 in their second match of the tournament. The USA have won all their two matches so far dismissing Russia 6-0 before accounting for Romania 16-10.
0	USA	United States	"Stimulated by the ongoing writers strike, NBC executives said Tuesday that they will broadcast the latest episodes of ""Monk"" and ""Psych"" -- borrowed from sister cable network USA -- starting in March. The new episodes will be shown first on Friday nights on USA, then again on Sunday nights on NBC, presumably to fill holes left by shows that have had to close production due to the strike. ""Law &amp; Order: Criminal Intent,"" for instance, moved from NBC to USA this year but continued to show new episodes on NBC."
0	CEC	Citizens Electoral Council	(CEC) I NEED SUPPORT A Petition has been uploaded at the following link: http://www.PetitionOnline.com/OBPWLS09/petition.html
1	Rochester	Rochester, Minnesota	Other city and village maps included on this CD: Albert Lea, Anoka, Austin, Blue Earth City, Brainerd, Brownsville, Caledonia, Carver, Chaska, Chatfield, Clencoe, Cleveland, Dodge Center, Duluth, East Janesville, Faribault, Hastings, Henderson, Kasson, Lake City, Lanesboro, Le Sueur, Litchfield, Mankato, Mantorville, Minneapolis, New Auburn, New Ulm, Northfield, Owatonna, Preston, Red Wing, Rochester, Rushford, Sauk Centre, Sauk Rapids, Shakopee, Spring Valley, St. Cloud, St. Paul, St. Peter, Stillwater, Wabasha, Waseca, Wells, Wilton, Willmar, Winona and Winnebago City.
1	Springfield, Ohio	Springfield, Ohio	"in his Ohio hometown SPRINGFIELD, Ohio 2007-12-25 15:18:28 UTC  hometown SPRINGFIELD, Ohio 2007-12-25 15:18:28 UTC  ""Springfield has a lot of talent,"" said Legend, who performed to a sold out crowd of 1,200 at North High."
1	Stuart Clark	Stuart Clark	Paceman Stuart Clark hit back at selectors for his one-day team omission with a hat-trick for New South Wales in their Sheffield Shield cricket match against Western Australia here Friday. Clark, a key member of Australia's Ashes-winning Test series over England last month, snared four wickets in 12 balls to finish the opening day with 4-11 to have the home side 17 for four in reply to NSW's 270. Chris Rogers fell to Clark's first ball. Clark was a notable omission from Australia's team for the tri- series finals against England, and was also bypassed for this month's three Chappell-Hadlee one-dayers against New Zealand.
1	Paul Tibbets	Paul Tibbets	Paul Tibbets, commander and pilot of the Enola Gay, was hailed along with military heroes Eugene Fluckey, Billy Walkabout, John Henebry, Silvestre Herrera, Jefferson DeBlanc, Raleigh Rhodes, and Jay Zeamer.
0	Waterloo	London Waterloo station	According to a police spokesman, seven people drowned at Rokai, near the town of Waterloo, 20 miles (32 kilometres) east of the capital, on December 26 after an accident involving a passenger vessel.
0	Waterloo	London Waterloo station	Oubliez Waterloo -- forget Waterloo -- declared a cheeky full- page advertisement that ran earlier in the week in Le Figaro, one of France's most widely circulated newspapers. Trains can now operate at full speed along much of the route to Paris, ending a four-year period during which they had to slow to a maximum of 90 miles an hour as they ran the final leg into Waterloo. NEWS STORY 2007-11-14 FORGET That Waterloo, on the south bank of the Thames near the Houses of Parliament, was supplanted as the Eurostar terminus in London on Wednesday by St. Pancras station, three miles away in north- central London. The Waterloo that Eurostar wanted forgotten was not the battle, but the London railway station that had served for 13 years as the terminus for Eurostar's 185-mile-an-hour trains running to London from Brussels and Paris.
1	Columbus Crew	Columbus Crew	Columbus ' Schelotto wins MVP award The 35-year-old Schelotto had seven goals for Columbus as the Crew finished with an MLS-best 17 wins in 30 games. A former standout for Boca Juniors, he signed with Columbus in 2007. Donovan led the league in scoring this year with 20 goals, and Blanco keyed the Fire's drive to the Eastern Conference final, where they lost 2-1 to Columbus.
1	Camden, New Jersey	Camden, New Jersey	The Camden-based soupmaker says its sales rose 3 percent to $2.25 billion for the quarter, from $2.19 billion.
0	Camden, N.J.	Camden, New Jersey	Taleon has a lengthy criminal history, including charges for rooftop burglaries in Alabama and Florida, and previous arrests in Philadelphia as well as Camden and Salem counties in New Jersey, The Philadelphia Inquirer reported.
0	Camden	Camden, New Jersey	Job Fairs: http://JobCircleJobFairs.com?source=ng ************************************************************** Job Title:     Social Services Director Job Location:  ME: Camden Pay Rate:      Open Job Length:    full time Start Date:    2008-01-14 Company Name:  Genesis HealthCare Contact:       Human Resources Phone:         (610) 444-6350 Fax:           (610) 925-4000 Description:   Interested applicants who are licensure in Maine should fax resume to 207-230-0563 ATT: Carl Chadwick or email resume to Carl.Chadw ... @Genesishcc.com.
1	Austin Nichols	Austin Nichols	"impaired driving JACKSON, Michigan 2008-01-04 20:40:21 UTC Austin Nichols was staying with family at nearby Clark Lake. Nichols also appeared in ""Deadwood."" Austin Nichols, who portrayed the title character in the HBO cable television series ""John From Cincinnati,"" has pleaded guilty to impaired driving and paid a $1,000 (euro679) fine to close the case. "" John From Cincinnati "" actor Austin Nichols pleads guilty to impaired driving"
1	Automatic Data Processing	Automatic Data Processing	ADP also sharply revised the September nonfarm jobs loss to 26,000 from a prior estimate of 8,000.
0	ADP	Automatic Data Processing	ADP shares closed up 10.3 percent at euro77.21 (US$113.66) in Paris.
1	Ankara, Turkey	Ankara	2007-10-26 ANKARA, Turkey 2007-10-26 17:42:22 UTC  NTV television quotes Turkey's military chief saying Ankara would wait until after prime minister visits the U.S. in early November for decision on Iraq incursion.
1	Angora	Ankara	Angola could be Angora the old name for present Ankara.
0	Oxford	University of Oxford	Veterinarians in communities such as Danvers, New Bedford and Oxford reported seven pet deaths caused by kidney failure, Vinton said.
0	Oxford University	University of Oxford	"The Beijing No.1 Intermediate People's Court ruled that ""Oxford"" means the city of Oxford in Britain to most of the Chinese public."
1	Whitney Houston	Whitney Houston	NEWS STORY 2007-02-02 Whitney from Bobby Brown ORANGE, California 2007-02-02 00:43:59 UTC  Houston, 43, has asked for custody of the couple's 13-year-old daughter, Bobbi Kristina, and that Brown, 37, be allowed visitation rights.
0	Norfolk	Norfolk, Virginia	To fill Gratton's spot in the lineup, the Lightning recalled right wing Junior Lessard from Norfolk of the American Hockey League.
1	Bellevue, Nebraska	Bellevue, Nebraska	Based in Winnebago with offices in Bellevue, Nebraska, and Washington, D.C. < -- Ho-Chunk Builders, an electrical services and construction management company with offices in Winnebago and Bellevue.
